"","hosttype","hostname","hostorder","hostfamily","hostenv","location","lat","long","gmpdprotname","prev","numhosts","numsamples","ID","protname"
"1619","carnivores","Panthera leo","Carnivora","Felidae","terrestrial","Intu Afrika Kalahari Game Reserve, Namibia",-24.55,18.52,"Cystoisospora felis",0.4,5,17,1619,"Cystoisospora felis"
"1620","carnivores","Panthera leo","Carnivora","Felidae","terrestrial","Intu Afrika Kalahari Game Reserve, Namibia",-24.55,18.52,"Cystoisospora felis",1,1,NA,1620,"Cystoisospora felis"
"1621","carnivores","Panthera leo","Carnivora","Felidae","terrestrial","Intu Afrika Kalahari Game Reserve, Namibia",-24.55,18.52,"Cystoisospora felis",1,1,NA,1621,"Cystoisospora felis"
"1622","carnivores","Panthera leo","Carnivora","Felidae","terrestrial","Intu Afrika Kalahari Game Reserve, Namibia",-24.55,18.52,"Cystoisospora felis",1,3,11,1622,"Cystoisospora felis"
"1623","carnivores","Panthera leo","Carnivora","Felidae","terrestrial","Intu Afrika Kalahari Game Reserve, Namibia",-24.55,18.52,"Cystoisospora felis",1,2,NA,1623,"Cystoisospora felis"
"1624","carnivores","Panthera leo","Carnivora","Felidae","terrestrial","Intu Afrika Kalahari Game Reserve, Namibia",-24.55,18.52,"Cystoisospora felis",1,1,NA,1624,"Cystoisospora felis"
"1625","carnivores","Panthera leo","Carnivora","Felidae","terrestrial","Nairobi National Park",-1.37,36.86,"Hepatozoon canis",1,2,2,1625,"Hepatozoon canis"
"1626","carnivores","Panthera leo","Carnivora","Felidae","terrestrial","Masai Mara Game Reserve, Nairobi National Park, and Kibwezi district, KENYA",-0.02,37.91,"Neospora caninum",0.55,NA,20,1626,"Neospora caninum"
"1627","carnivores","Panthera leo","Carnivora","Felidae","terrestrial","Nairobi National Park",-1.37,36.86,"Sarcocystis felis",1,1,1,1627,"Sarcocystis felis"
"1628","carnivores","Panthera leo","Carnivora","Felidae","terrestrial","Zimbabwe",-19.02,29.15,"Toxoplasma gondii",0.923,26,26,1628,"Toxoplasma gondii"
"1629","carnivores","Panthera leo","Carnivora","Felidae","terrestrial","Botswana",-22.33,24.68,"Toxoplasma gondii",0.925,53,53,1629,"Toxoplasma gondii"
"1630","carnivores","Panthera leo","Carnivora","Felidae","terrestrial","Hluhluwe-Umfolozi Park",-28.22,31.95,"Toxoplasma gondii",1,30,30,1630,"Toxoplasma gondii"
"1631","carnivores","Panthera leo","Carnivora","Felidae","terrestrial","Kruger National Park, South Africa",-23.82,31.45,"Toxoplasma gondii",1,12,12,1631,"Toxoplasma gondii"
"1632","carnivores","Panthera leo","Carnivora","Felidae","terrestrial","Zimbabwe",-19.02,29.15,"Toxoplasma gondii",1,21,21,1632,"Toxoplasma gondii"
"1633","carnivores","Panthera leo","Carnivora","Felidae","terrestrial","Intu Afrika Kalahari Game Reserve, Namibia",-24.55,18.52,"Toxoplasma gondii",1,2,NA,1633,"Toxoplasma gondii"
"1634","carnivores","Panthera leo","Carnivora","Felidae","terrestrial","Intu Afrika Kalahari Game Reserve, Namibia",-24.55,18.52,"Toxoplasma gondii",0.5,2,NA,1634,"Toxoplasma gondii"
"1635","carnivores","Panthera leo","Carnivora","Felidae","terrestrial","Intu Afrika Kalahari Game Reserve, Namibia",-24.55,18.52,"Toxoplasma gondii",0.667,3,11,1635,"Toxoplasma gondii"
"1636","carnivores","Panthera leo","Carnivora","Felidae","terrestrial","Intu Afrika Kalahari Game Reserve, Namibia",-24.55,18.52,"Toxoplasma gondii",1,1,NA,1636,"Toxoplasma gondii"
"1637","carnivores","Panthera leo","Carnivora","Felidae","terrestrial","Intu Afrika Kalahari Game Reserve, Namibia",-24.55,18.52,"Toxoplasma gondii",1,1,NA,1637,"Toxoplasma gondii"
"1638","carnivores","Panthera leo","Carnivora","Felidae","terrestrial","Intu Afrika Kalahari Game Reserve, Namibia",-24.55,18.52,"Toxoplasma gondii",1,1,NA,1638,"Toxoplasma gondii"
"1639","carnivores","Panthera leo","Carnivora","Felidae","terrestrial","Intu Afrika Kalahari Game Reserve, Namibia",-24.55,18.52,"Toxoplasma gondii",1,5,17,1639,"Toxoplasma gondii"
"1640","carnivores","Panthera leo","Carnivora","Felidae","terrestrial","Intu Afrika Kalahari Game Reserve, Namibia",-24.55,18.52,"Toxoplasma gondii",1,1,NA,1640,"Toxoplasma gondii"
"1641","carnivores","Panthera leo","Carnivora","Felidae","terrestrial","Pilanesberg National Park, South Africa",-25.25,27.08,"Toxoplasma gondii",1,1,1,1641,"Toxoplasma gondii"
"1642","carnivores","Panthera onca","Carnivora","Felidae","terrestrial","Venezuela",6.42,-66.59,"Hepatozoon canis",0.5,2,2,1642,"Hepatozoon canis"
"1643","carnivores","Panthera onca","Carnivora","Felidae","terrestrial","Belizon, FRENCH GUIANA",4.28,-52.64,"Toxoplasma gondii",1,1,1,1643,"Toxoplasma gondii"
"1644","carnivores","Panthera pardus","Carnivora","Felidae","terrestrial","Botswana",-22.33,24.68,"Toxoplasma gondii",1,1,1,1644,"Toxoplasma gondii"
"1645","carnivores","Panthera pardus","Carnivora","Felidae","terrestrial","Kruger National Park, South Africa",-23.82,31.45,"Toxoplasma gondii",0.857,7,7,1645,"Toxoplasma gondii"
"1646","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Africa",NA,NA,"Balantidium coli",0.46,13,13,1646,"Balantidium coli"
"1647","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Gashaka Gumti",7.5,11.7,"Balantidium coli",0.77,13,13,1647,"Balantidium coli"
"1648","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Gashaka Gumti",7.5,11.7,"Balantidium coli",1,10,10,1648,"Balantidium coli"
"1649","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Gashaka Gumti",7.5,11.7,"Balantidium coli",NA,13,NA,1649,"Balantidium coli"
"1650","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Gashaka Gumti",7.5,11.7,"Balantidium coli",NA,10,NA,1650,"Balantidium coli"
"1651","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Gombe Stream National Park, Lake Tanganyika, Tanzania",-4.7,29.61,"Balantidium coli",0.42,44,52,1651,"Balantidium coli"
"1652","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Gombe Stream National Park, Lake Tanganyika, Tanzania",-4.7,29.61,"Balantidium coli",0.204,206,206,1652,"Balantidium coli"
"1653","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Kenya",-0.023559,37.906193,"Balantidium coli",0.413,92,92,1653,"Balantidium coli"
"1654","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Kilifi",-3.63,39.85,"Balantidium coli",1,6,6,1654,"Balantidium coli"
"1655","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Kimani",-2.13,37.08,"Balantidium coli",0.56,51,51,1655,"Balantidium coli"
"1656","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Mau Norak",-0.6,36,"Balantidium coli",0.67,49,49,1656,"Balantidium coli"
"1657","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Mole National Park, Ghana",9.6,-1.7,"Balantidium coli",0.62,55,55,1657,"Balantidium coli"
"1658","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Burka Dita, Ethiopia",7.26,37.3,"Blastocystis hominis",0.057,NA,35,1658,"Blastocystis hominis"
"1659","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Kibale, Uganda",0.45,30.41,"Chilomastix mesnili",NA,NA,NA,1659,"Chilomastix mesnili"
"1660","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Wollega",9.33,36.1,"Cyclospora papionis",0.59,42,42,1660,"Cyclospora papionis"
"1661","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Kimani",-2.13,37.08,"Dientamoeba fragilis",0.02,51,51,1661,"Dientamoeba fragilis"
"1662","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Mau Norak",-0.6,36,"Dientamoeba fragilis",0.02,49,49,1662,"Dientamoeba fragilis"
"1663","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Africa",NA,NA,"Endolimax nana",0.23,13,13,1663,"Endolimax nana"
"1664","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Kilifi",-3.63,39.85,"Endolimax nana",0.16,6,6,1664,"Endolimax nana"
"1665","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Kimani",-2.13,37.08,"Endolimax nana",0.02,51,51,1665,"Endolimax nana"
"1666","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Mau Norak",-0.6,36,"Endolimax nana",0.08,49,49,1666,"Endolimax nana"
"1667","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Africa",NA,NA,"Entamoeba coli",0.61,13,13,1667,"Entamoeba coli"
"1668","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Bishan Gari, Ethiopia",7.6,38.71,"Entamoeba coli",0.875,NA,24,1668,"Entamoeba coli"
"1669","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Burka Dita, Ethiopia",7.26,37.3,"Entamoeba coli",0.8,NA,35,1669,"Entamoeba coli"
"1670","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Gombe Stream National Park, Lake Tanganyika, Tanzania",-4.7,29.61,"Entamoeba coli",0.34,35,35,1670,"Entamoeba coli"
"1671","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Grumeti",-2.16,34.33,"Entamoeba coli",0.83,6,6,1671,"Entamoeba coli"
"1672","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Kenya",-0.023559,37.906193,"Entamoeba coli",0.783,92,92,1672,"Entamoeba coli"
"1673","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Kibale, Uganda",0.45,30.41,"Entamoeba coli",NA,NA,NA,1673,"Entamoeba coli"
"1674","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Kilifi",-3.63,39.85,"Entamoeba coli",1,6,6,1674,"Entamoeba coli"
"1675","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Kimani",-2.13,37.08,"Entamoeba coli",0.39,51,51,1675,"Entamoeba coli"
"1676","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Mau Norak",-0.6,36,"Entamoeba coli",0.44,49,49,1676,"Entamoeba coli"
"1677","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Kibale, Uganda",0.45,30.41,"Entamoeba hartmanni",NA,NA,NA,1677,"Entamoeba hartmanni"
"1678","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Kimani",-2.13,37.08,"Entamoeba hartmanni",0.02,51,51,1678,"Entamoeba hartmanni"
"1679","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Mau Norak",-0.6,36,"Entamoeba hartmanni",0.1,49,49,1679,"Entamoeba hartmanni"
"1680","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Africa",NA,NA,"Entamoeba histolytica",0.23,13,13,1680,"Entamoeba histolytica"
"1681","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Bishan Gari, Ethiopia",7.6,38.71,"Entamoeba histolytica",0.125,NA,24,1681,"Entamoeba histolytica"
"1682","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Burka Dita, Ethiopia",7.26,37.3,"Entamoeba histolytica",0.2,NA,35,1682,"Entamoeba histolytica"
"1683","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Kenya",-0.023559,37.906193,"Entamoeba histolytica",0.261,92,92,1683,"Entamoeba histolytica"
"1684","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Kibale, Uganda",0.45,30.41,"Entamoeba histolytica",NA,NA,NA,1684,"Entamoeba histolytica"
"1685","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Kilifi",-3.63,39.85,"Entamoeba histolytica",0.83,6,6,1685,"Entamoeba histolytica"
"1686","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Kimani",-2.13,37.08,"Entamoeba histolytica",0.39,51,51,1686,"Entamoeba histolytica"
"1687","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Mau Norak",-0.6,36,"Entamoeba histolytica",0.36,49,49,1687,"Entamoeba histolytica"
"1688","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Mole National Park, Ghana",9.6,-1.7,"Entamoeba histolytica",0.04,55,55,1688,"Entamoeba histolytica"
"1689","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Grumeti",-2.16,34.33,"Entamoeba polecki",0.16,6,6,1689,"Entamoeba polecki"
"1690","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Kibale, Uganda",0.45,30.41,"Giardia intestinalis",NA,NA,NA,1690,"Giardia intestinalis"
"1691","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Kimani",-2.13,37.08,"Giardia intestinalis",0.05,51,51,1691,"Giardia intestinalis"
"1692","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Africa",NA,NA,"Hepatocystis kochi",0.69,13,13,1692,"Hepatocystis kochi"
"1693","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Grumeti",-2.16,34.33,"Hepatocystis kochi",0.74,31,31,1693,"Hepatocystis kochi"
"1694","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Kilifi",-3.63,39.85,"Hepatocystis kochi",0.66,6,6,1694,"Hepatocystis kochi"
"1695","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Kimani",-2.13,37.08,"Hepatocystis kochi",0.42,19,19,1695,"Hepatocystis kochi"
"1696","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Africa",NA,NA,"Hepatocystis simiae",NA,NA,NA,1696,"Hepatocystis simiae"
"1697","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Africa",NA,NA,"Iodamoeba butschlii",0.3,13,13,1697,"Iodamoeba butschlii"
"1698","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Grumeti",-2.16,34.33,"Iodamoeba butschlii",0.33,6,6,1698,"Iodamoeba butschlii"
"1699","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Kibale, Uganda",0.45,30.41,"Iodamoeba butschlii",NA,NA,NA,1699,"Iodamoeba butschlii"
"1700","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Kilifi",-3.63,39.85,"Iodamoeba butschlii",0.5,6,6,1700,"Iodamoeba butschlii"
"1701","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Kimani",-2.13,37.08,"Iodamoeba butschlii",0.11,51,51,1701,"Iodamoeba butschlii"
"1702","primates","Papio anubis","Primates","Cercopithecidae","terrestrial","Mau Norak",-0.6,36,"Iodamoeba butschlii",0.2,49,49,1702,"Iodamoeba butschlii"
"1703","primates","Papio cynocephalus","Primates","Cercopithecidae","terrestrial","Amboseli, Kenia",-2.63,37.26,"Babesia equi",NA,63,63,1703,"Babesia equi"
"1704","primates","Papio cynocephalus","Primates","Cercopithecidae","terrestrial","Amboseli, Kenia",-2.63,37.26,"Babesia microti",0.032,63,63,1704,"Babesia microti"
"1705","primates","Papio cynocephalus","Primates","Cercopithecidae","terrestrial","Johannesburg",-26.2,28.08,"Balantidium coli",0.46,54,54,1705,"Balantidium coli"
"1706","primates","Papio cynocephalus","Primates","Cercopithecidae","terrestrial","Mahale Mountains National Park, Tanzania",-6.11,29.73,"Balantidium coli",0.1,NA,125,1706,"Balantidium coli"
"1707","primates","Papio cynocephalus","Primates","Cercopithecidae","terrestrial","Rift Valley",0.5,36,"Balantidium coli",0.59,127,127,1707,"Balantidium coli"
"1708","primates","Papio cynocephalus","Primates","Cercopithecidae","terrestrial","Rift Valley",0.5,36,"Chilomastix mesnili",0.01,127,127,1708,"Chilomastix mesnili"
"1709","primates","Papio cynocephalus","Primates","Cercopithecidae","terrestrial","Johannesburg",-26.2,28.08,"Endolimax nana",0.111,54,54,1709,"Endolimax nana"
"1710","primates","Papio cynocephalus","Primates","Cercopithecidae","terrestrial","Rift Valley",0.5,36,"Endolimax nana",0.071,127,127,1710,"Endolimax nana"
"1711","primates","Papio cynocephalus","Primates","Cercopithecidae","terrestrial","Johannesburg",-26.2,28.08,"Entamoeba chattoni",0.148,54,54,1711,"Entamoeba chattoni"
"1712","primates","Papio cynocephalus","Primates","Cercopithecidae","terrestrial","Rift Valley",0.5,36,"Entamoeba chattoni",0.05,127,127,1712,"Entamoeba chattoni"
"1713","primates","Papio cynocephalus","Primates","Cercopithecidae","terrestrial","Johannesburg",-26.2,28.08,"Entamoeba coli",0.37,54,54,1713,"Entamoeba coli"
"1714","primates","Papio cynocephalus","Primates","Cercopithecidae","terrestrial","Kenya",-0.023559,37.906193,"Entamoeba coli",NA,NA,NA,1714,"Entamoeba coli"
"1715","primates","Papio cynocephalus","Primates","Cercopithecidae","terrestrial","Mahale Mountains National Park, Tanzania",-6.11,29.73,"Entamoeba coli",0.67,NA,125,1715,"Entamoeba coli"
"1716","primates","Papio cynocephalus","Primates","Cercopithecidae","terrestrial","Rift Valley",0.5,36,"Entamoeba coli",0.33,127,127,1716,"Entamoeba coli"
"1717","primates","Papio cynocephalus","Primates","Cercopithecidae","terrestrial","Johannesburg",-26.2,28.08,"Entamoeba hartmanni",0.111,54,54,1717,"Entamoeba hartmanni"
"1718","primates","Papio cynocephalus","Primates","Cercopithecidae","terrestrial","Rift Valley",0.5,36,"Entamoeba hartmanni",0.22,127,127,1718,"Entamoeba hartmanni"
"1719","primates","Papio cynocephalus","Primates","Cercopithecidae","terrestrial","Johannesburg",-26.2,28.08,"Entamoeba histolytica",0.037,54,54,1719,"Entamoeba histolytica"
"1720","primates","Papio cynocephalus","Primates","Cercopithecidae","terrestrial","Kenya",-0.023559,37.906193,"Entamoeba histolytica",NA,NA,NA,1720,"Entamoeba histolytica"
"1721","primates","Papio cynocephalus","Primates","Cercopithecidae","terrestrial","Rift Valley",0.5,36,"Entamoeba histolytica",0.12,127,127,1721,"Entamoeba histolytica"
"1722","primates","Papio cynocephalus","Primates","Cercopithecidae","terrestrial","Kenya",-0.023559,37.906193,"Entopolypoides macaci",0.12,127,127,1722,"Entopolypoides macaci"
"1723","primates","Papio cynocephalus","Primates","Cercopithecidae","terrestrial","Africa",NA,NA,"Hepatocystis kochi",NA,NA,NA,1723,"Hepatocystis kochi"
"1724","primates","Papio cynocephalus","Primates","Cercopithecidae","terrestrial","Amboseli, Kenia",-2.63,37.26,"Hepatocystis kochi",0.619,190,190,1724,"Hepatocystis kochi"
"1725","primates","Papio cynocephalus","Primates","Cercopithecidae","terrestrial","Kenya",-0.023559,37.906193,"Hepatocystis kochi",NA,NA,NA,1725,"Hepatocystis kochi"
"1726","primates","Papio cynocephalus","Primates","Cercopithecidae","terrestrial","Africa",NA,NA,"Hepatocystis simiae",NA,NA,NA,1726,"Hepatocystis simiae"
"1727","primates","Papio cynocephalus","Primates","Cercopithecidae","terrestrial","Mikumi National Park, Tanzania",-7.25,37.08,"Hepatocystis simiae",0.22,119,119,1727,"Hepatocystis simiae"
"1728","primates","Papio cynocephalus","Primates","Cercopithecidae","terrestrial","Mikumi National Park, Tanzania",-7.25,37.08,"Hepatocystis simiae",0.31,45,45,1728,"Hepatocystis simiae"
"1729","primates","Papio cynocephalus","Primates","Cercopithecidae","terrestrial","Mikumi National Park, Tanzania",-7.25,37.08,"Hepatocystis simiae",0.17,75,75,1729,"Hepatocystis simiae"
"1730","primates","Papio cynocephalus","Primates","Cercopithecidae","terrestrial","Mikumi National Park, Tanzania",-7.25,37.08,"Hepatocystis simiae",0.34,108,108,1730,"Hepatocystis simiae"
"1731","primates","Papio cynocephalus","Primates","Cercopithecidae","terrestrial","Johannesburg",-26.2,28.08,"Iodamoeba butschlii",0.222,54,54,1731,"Iodamoeba butschlii"
