"","ID","protname","hostname","zscore","cscore","tm_close","tm_nonclose","tm_vector","tm_intermediate","parphylum","parclass","parorder","parfamily","hosttype","hostorder","hostfamily","hostenv","lat","long","location","numhosts","numsamples","prev"
"1928",1983,"Toxoplasma gondii","Procyon lotor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",36.78,-119.42,"California (14 unspecified geographic areas)",33,33,0.39
"1929",1984,"Toxoplasma gondii","Procyon lotor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",37.15,-93.35,"western Missouri and east central Kansas",52,52,0.13
"1930",1985,"Toxoplasma gondii","Procyon lotor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",42.09,-93.99,"Boone, Hamilton and Story Counties, Iowa",3,3,0.33
"1931",1986,"Toxoplasma gondii","Procyon lotor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",42.09,-93.99,"Boone, Hamilton and Story Counties, Iowa",3,3,1
"1932",1987,"Trypanosoma cruzi","Procyon lotor",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","carnivores","Carnivora","Procyonidae","terrestrial",38.91,-77.24,"Fairfax County, Virginia",132,132,0.371
"1933",1988,"Trypanosoma cruzi","Procyon lotor",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","carnivores","Carnivora","Procyonidae","terrestrial",38.91,-77.24,"Fairfax County, Virginia",120,120,0.158
"1934",1989,"Trypanosoma cruzi","Procyon lotor",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","carnivores","Carnivora","Procyonidae","terrestrial",38.91,-77.24,"Fairfax County, Virginia",212,212,0.406
"1935",1990,"Trypanosoma cruzi","Procyon lotor",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","carnivores","Carnivora","Procyonidae","terrestrial",38.91,-77.24,"Fairfax County, Virginia",464,464,0.332
"1936",1991,"Trypanosoma cruzi","Procyon lotor",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","carnivores","Carnivora","Procyonidae","terrestrial",33.92,-80.9,"South Carolina",6,6,1
"1937",1992,"Trypanosoma cruzi","Procyon lotor",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","carnivores","Carnivora","Procyonidae","terrestrial",31.17,-81.39,"St. Catherine's Island, Georgia",30,30,0.43
"1938",1993,"Trypanosoma cruzi","Procyon lotor",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","carnivores","Carnivora","Procyonidae","terrestrial",30.33,-81.67,"Jacksonville Naval Air Station, Duval County, Florida",14,14,0.071
"1939",1994,"Trypanosoma cruzi","Procyon lotor",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","carnivores","Carnivora","Procyonidae","terrestrial",26.12,-81.34,"Marco Island, Collier County, Florida",69,69,0.01
"1940",1995,"Trypanosoma cruzi","Procyon lotor",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","carnivores","Carnivora","Procyonidae","terrestrial",26.12,-81.34,"Marco Island, Collier County, Florida",69,69,0.014
"1941",1996,"Trypanosoma cruzi","Procyon lotor",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","carnivores","Carnivora","Procyonidae","terrestrial",33.6,-81.6,"Aiken County, South Carolina",29,29,0.414
"1942",1997,"Trypanosoma cruzi","Procyon lotor",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","carnivores","Carnivora","Procyonidae","terrestrial",34.55,-82.65,"Anderson County, South Carolina",11,11,0.182
"1943",1998,"Trypanosoma cruzi","Procyon lotor",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","carnivores","Carnivora","Procyonidae","terrestrial",33.95,-83.36,"Clarke County, Georgia",22,22,0.409
"1944",1999,"Trypanosoma cruzi","Procyon lotor",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","carnivores","Carnivora","Procyonidae","terrestrial",34.08,-82.86,"Elber County, Georgia",6,6,0.333
"1945",2000,"Trypanosoma cruzi","Procyon lotor",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","carnivores","Carnivora","Procyonidae","terrestrial",32.78,-81.14,"Hampton County, South Carolina",25,25,0.6
"1946",2001,"Trypanosoma cruzi","Procyon lotor",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","carnivores","Carnivora","Procyonidae","terrestrial",32.44,-81.03,"Jasper County, South Carolina",7,7,0.143
"1947",2002,"Trypanosoma cruzi","Procyon lotor",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","carnivores","Carnivora","Procyonidae","terrestrial",33.92,-80.9,"John's Island, South Carolina",9,9,0.667
"1948",2003,"Trypanosoma cruzi","Procyon lotor",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","carnivores","Carnivora","Procyonidae","terrestrial",33.79,-82.45,"Lincoln County, Georgia",8,8,0.5
"1949",2004,"Trypanosoma cruzi","Procyon lotor",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","carnivores","Carnivora","Procyonidae","terrestrial",33.92,-79,"Myrtle Beach in Horry Country, South Carolina",16,16,0.563
"1950",2005,"Trypanosoma cruzi","Procyon lotor",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","carnivores","Carnivora","Procyonidae","terrestrial",34.29,-81.6,"Newberry County, South Carolina",4,4,0.25
"1951",2006,"Trypanosoma cruzi","Procyon lotor",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","carnivores","Carnivora","Procyonidae","terrestrial",33.88,-83.08,"Oglethorpe County, Georgia",2,2,0.5
"1952",2007,"Trypanosoma cruzi","Procyon lotor",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","carnivores","Carnivora","Procyonidae","terrestrial",34.89,-82.72,"Pickens County, South Carolina",43,43,0.419
"1953",2008,"Trypanosoma cruzi","Procyon lotor",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","carnivores","Carnivora","Procyonidae","terrestrial",33.67,-80.77,"Richland and Calhoun County, South Carolina",6,6,0.333
"1954",2009,"Trypanosoma cruzi","Procyon lotor",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","carnivores","Carnivora","Procyonidae","terrestrial",33.92,-78.93,"Rural farms in Horry Country, South Carolina",5,5,0.4
"1955",2010,"Trypanosoma cruzi","Procyon lotor",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","carnivores","Carnivora","Procyonidae","terrestrial",32.58,-80.17,"Seabrook Island, South Carolina",24,24,0.708
"1956",2011,"Trypanosoma cruzi","Procyon lotor",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","carnivores","Carnivora","Procyonidae","terrestrial",34.69,-81.62,"Union County, South Carolina",1,1,1
"1957",2012,"Trypanosoma cruzi","Procyon lotor",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","carnivores","Carnivora","Procyonidae","terrestrial",32.66,-80.18,"Wadmalaw Island, South Carolina",1,1,1
"1958",2013,"Trypanosoma cruzi","Procyon lotor",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","carnivores","Carnivora","Procyonidae","terrestrial",33.78,-82.74,"Wilkes County, Georgia",2,2,0.5
"1959",2014,"Trypanosoma cruzi","Procyon lotor",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","carnivores","Carnivora","Procyonidae","terrestrial",32.02,-81.47,"Bryan county, Georgia",16,16,0.5
"1960",2015,"Trypanosoma cruzi","Procyon lotor",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","carnivores","Carnivora","Procyonidae","terrestrial",32.36,-81.78,"Bulloch county, Georgia",10,10,0.3
"1961",2016,"Trypanosoma cruzi","Procyon lotor",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","carnivores","Carnivora","Procyonidae","terrestrial",32.42,-82.08,"Candler county, Georgia",5,5,0.4
"1962",2017,"Trypanosoma cruzi","Procyon lotor",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","carnivores","Carnivora","Procyonidae","terrestrial",31.83,-81.5,"Liberty county, Georgia",52,52,0.654
"1963",2018,"Eimeria nuttalli","Procyon pygmaeus",-1,3,0,1,0,0,"Apicomplexa","Coccidia","Eucoccidiorida","Eimeriidae","carnivores","Carnivora","Procyonidae","terrestrial",20.42,-86.92,"Cozumel Island, MEXICO",25,25,0.36
"1964",2019,"Toxoplasma gondii","Procyon pygmaeus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",20.42,-86.92,"Cozumel Island, MEXICO",7,7,0.286
"1965",2020,"Toxoplasma gondii","Procyon pygmaeus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",20.42,-86.92,"Cozumel Island, MEXICO",28,28,0.107
"1966",2021,"Toxoplasma gondii","Procyon pygmaeus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",20.42,-86.92,"Cozumel Island, MEXICO",13,13,0.077
"1967",2022,"Babesia propitheci","Propithecus coquereli",-1,3,0,0,1,0,"Apicomplexa","Aconoidasida","Achromatorida","Babesiidae","primates","Primates","Indridae","terrestrial",-16.21,47.2,"Ampijoroa, Madagascar",NA,NA,NA
"1968",2023,"Babesia propitheci","Propithecus coquereli",-1,3,0,0,1,0,"Apicomplexa","Aconoidasida","Achromatorida","Babesiidae","primates","Primates","Indridae","terrestrial",-18.766947,46.869107,"Madagascar",1,1,NA
"1969",2024,"Cytauxzoon felis","Puma concolor",-1,2,0,0,1,1,"Apicomplexa","Aconoidasida","Achromatorida","Theileriidae","carnivores","Carnivora","Felidae","terrestrial",27.66,-81.52,"Florida, USA",2,2,1
"1970",2025,"Cytauxzoon felis","Puma concolor",-1,2,0,0,1,1,"Apicomplexa","Aconoidasida","Achromatorida","Theileriidae","carnivores","Carnivora","Felidae","terrestrial",27.66,-81.52,"Florida, USA",39,39,0.077
"1971",2026,"Cytauxzoon felis","Puma concolor",-1,2,0,0,1,1,"Apicomplexa","Aconoidasida","Achromatorida","Theileriidae","carnivores","Carnivora","Felidae","terrestrial",27.66,-81.52,"Florida, USA",NA,NA,NA
"1972",2027,"Cytauxzoon felis","Puma concolor",-1,2,0,0,1,1,"Apicomplexa","Aconoidasida","Achromatorida","Theileriidae","carnivores","Carnivora","Felidae","terrestrial",27.66,-81.52,"Florida, USA",41,41,0.122
"1973",2028,"Toxoplasma gondii","Puma concolor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Felidae","terrestrial",49.65,-125.45,"Vancouver Island, British Columbia",1,1,1
"1974",2029,"Toxoplasma gondii","Puma concolor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Felidae","terrestrial",49.65,-125.45,"Vancouver Island, British Columbia",12,12,0.917
"1975",2030,"Toxoplasma gondii","Puma concolor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Felidae","terrestrial",49.69,-124.98,"Courtenay, Vancouver Island",2,2,1
"1976",2031,"Toxoplasma gondii","Puma concolor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Felidae","terrestrial",49.78,-126.05,"Gold River, Vancourver Island",2,2,0.5
"1977",2032,"Toxoplasma gondii","Puma concolor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Felidae","terrestrial",49.78,-126.05,"Gold River, Vancourver Island",1,1,1
"1978",2033,"Toxoplasma gondii","Puma concolor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Felidae","terrestrial",48.98,-123.82,"Ladysmith, Vancouver Island",1,1,1
"1979",2034,"Toxoplasma gondii","Puma concolor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Felidae","terrestrial",49.2,-124.32,"Nanaimo, Vancouver Island",1,1,1
"1980",2035,"Toxoplasma gondii","Puma concolor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Felidae","terrestrial",49.32,-124.31,"Parksville, Vancouver Island, Canada",1,1,1
"1981",2036,"Toxoplasma gondii","Puma concolor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Felidae","terrestrial",49.32,-124.31,"Parksville, Vancouver Island, Canada",1,1,1
"1982",2037,"Toxoplasma gondii","Puma concolor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Felidae","terrestrial",49.32,-124.31,"Parksville, Vancouver Island, Canada",3,3,1
"1983",2038,"Toxoplasma gondii","Puma concolor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Felidae","terrestrial",49.32,-124.31,"Parksville, Vancouver Island, Canada",1,1,1
"1984",2039,"Toxoplasma gondii","Puma concolor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Felidae","terrestrial",49.23,-124.81,"Port Alberni, Vancouver Island",1,1,1
"1985",2040,"Toxoplasma gondii","Puma concolor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Felidae","terrestrial",48.55,-124.42,"Port Renfrew, Vancouver Island",2,2,1
"1986",2041,"Toxoplasma gondii","Puma concolor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Felidae","terrestrial",48.55,-124.42,"Port Renfrew, Vancouver Island",1,1,1
"1987",2042,"Toxoplasma gondii","Puma concolor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Felidae","terrestrial",48.55,-124.42,"Port Renfrew, Vancouver Island",1,1,1
"1988",2043,"Toxoplasma gondii","Puma concolor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Felidae","terrestrial",49.32,-124.31,"Parksville, Vancouver Island, Canada",2,2,0.5
"1989",2044,"Toxoplasma gondii","Puma concolor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Felidae","terrestrial",50.38,-125.96,"Sayward, Vancourver Island",1,1,1
"1990",2045,"Toxoplasma gondii","Puma concolor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Felidae","terrestrial",48.4,-123.7,"Sooke, Vancourver Island",1,1,1
"1991",2046,"Toxoplasma gondii","Puma concolor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Felidae","terrestrial",49.65,-125.45,"Vancouver Island, British Columbia",16,16,0.875
"1992",2047,"Toxoplasma gondii","Puma concolor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Felidae","terrestrial",27.66,-81.52,"Dade, Collier, and Glades counties Florida",5,5,0.2
"1993",2048,"Toxoplasma gondii","Puma concolor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Felidae","terrestrial",34.05,-111.09,"Arizona state, USA",15,15,0.2
"1994",2049,"Toxoplasma gondii","Puma concolor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Felidae","terrestrial",36.78,-119.42,"California state, USA",96,96,0.344
"1995",2050,"Toxoplasma gondii","Puma concolor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Felidae","terrestrial",37.05,-122.03,"Coastal Range, California",49,49,0.306
"1996",2051,"Toxoplasma gondii","Puma concolor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Felidae","terrestrial",39.55,-105.78,"Colorado state, USA",4,4,1
"1997",2052,"Toxoplasma gondii","Puma concolor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Felidae","terrestrial",27.66,-81.52,"Florida, USA",37,37,0.081
"1998",2053,"Toxoplasma gondii","Puma concolor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Felidae","terrestrial",44.39,-114.66,"Idaho state, USA",57,57,0.088
"1999",2054,"Toxoplasma gondii","Puma concolor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Felidae","terrestrial",43.94,-120.55,"Oregon",11,11,0.273
"2000",2055,"Toxoplasma gondii","Puma concolor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Felidae","terrestrial",39.55,-120.25,"Sierra Nevada, California",26,26,0.385
"2001",2056,"Toxoplasma gondii","Puma concolor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Felidae","terrestrial",33.95,-117.4,"Southern California (Imperial, Los Angeles, Orange, Riverside, San Bernardino, San Diego and Ventura counties)",13,13,0.538
"2002",2057,"Toxoplasma gondii","Puma concolor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Felidae","terrestrial",31.49,-99.36,"Texas",40,40,0.1
"2003",2058,"Toxoplasma gondii","Puma concolor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Felidae","terrestrial",43.08,-107.29,"Wyoming, USA",51,51,0.118
"2004",2059,"Toxoplasma gondii","Puma concolor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Felidae","terrestrial",36.65,-121.79,"California Coast",27,27,0.186
"2005",2060,"Toxoplasma gondii","Puma concolor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Felidae","terrestrial",36.78,-119.42,"Coastal Range, Central Valley, and Mountain High Desert, California",36,36,0.58
"2006",2061,"Toxoplasma gondii","Puma concolor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Felidae","terrestrial",56.13,-106.35,"Canada",15,15,0.07
"2007",2062,"Toxoplasma gondii","Puma concolor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Felidae","terrestrial",36.78,-119.42,"California (14 unspecified geographic areas)",2,2,0.5
"2008",2063,"Toxoplasma gondii","Puma concolor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Felidae","terrestrial",27.66,-81.52,"Southern Florida",32,32,0.09
"2009",2064,"Giardia intestinalis","Pusa hispida",0,1,1,1,0,0,"Sarcomastigophora","Zoomastigophora","Diplomonadida","Hexamitidae","carnivores","Carnivora","Phocidae","marine",55.29,-77.73,"Nunavik, Quebec, Canada",35,35,0.77
"2010",2065,"Giardia intestinalis","Pusa hispida",0,1,1,1,0,0,"Sarcomastigophora","Zoomastigophora","Diplomonadida","Hexamitidae","carnivores","Carnivora","Phocidae","marine",55.29,-77.73,"Nunavik, Quebec, Canada",55,55,0.8
"2011",2066,"Giardia intestinalis","Pusa hispida",0,1,1,1,0,0,"Sarcomastigophora","Zoomastigophora","Diplomonadida","Hexamitidae","carnivores","Carnivora","Phocidae","marine",55.29,-77.73,"Nunavik, Quebec, Canada",7,7,0.86
"2012",2067,"Neospora caninum","Pusa hispida",-1,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Phocidae","marine",65.89,-168.39,"coastal waters of Southeast Alaska to the Bering Strait",32,32,0.125
"2013",2068,"Toxoplasma gondii","Pusa hispida",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Phocidae","marine",65.89,-168.39,"coastal waters of Southeast Alaska to the Bering Strait",32,32,0.156
"2014",2069,"Toxoplasma gondii","Pusa hispida",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Phocidae","marine",78,16,"Svalbard, Norway",80,80,0.2
"2015",2070,"Toxoplasma gondii","Pusa hispida",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Phocidae","marine",78,16,"Svalbard, Norway",38,38,0.158
"2016",2071,"Toxoplasma gondii","Pusa hispida",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Phocidae","marine",78,16,"Svalbard, Norway",99,99,0.222
"2017",2072,"Toxoplasma gondii","Pusa hispida",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Phocidae","marine",78,16,"Svalbard, Norway",19,19,0.316
"2018",2073,"Toxoplasma gondii","Pusa hispida",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Phocidae","marine",78,16,"Svalbard, Norway",163,163,0.166
"2019",2074,"Toxoplasma gondii","Pusa hispida",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Phocidae","marine",78,16,"Svalbard, Norway",262,262,0.187
"2020",2075,"Toxoplasma gondii","Pusa hispida",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Phocidae","marine",78,16,"Svalbard, Norway",125,125,0.176
